"","sa2_area","total_pop","male","female","overseas","childcare","employ","oc_positive","oc_negative","sp_male","sp_female","sp_total","student","age0","age10","age20","age30","age40","age50","age60","age70","age80","age90","age100","below_median_inc","above_median_rent","yr12_perc","bach_perc","IRSD","IRSAD","major_cities","inner_regional","outer_regional","remote","very_remote","SA2_MAINCODE_2016","SA2_5DIGIT","GCC_NAME","time_to_orange","time_to_nowra","time_to_canberra","time_to_port","time_to_rpa","time_to_westmead","shortest_time"
"632","Acton",2086,47.7948226270374,52.3010546500479,56.6634707574305,2.30105465004794,13.3748801534036,0,0,0,0,0,91.8983700862895,8,761,1086,183,29,15,3,6,0,0,0,0,0,0.908916586768936,0.304889741131352,NA,NA,1,0,0,0,0,801051049,81049,"Australian Capital Territory",13523.1623743418s (~3.76 hours),10538.8922450933s (~2.93 hours),676.137912876975s (~11.27 minutes),28369.9623743418s (~7.88 hours),12287.2623743418s (~3.41 hours),12074.9623743418s (~3.35 hours),676.137912876975s (~11.27 minutes)
"633","Ainslie",5183,45.9579394173259,54.0999421184642,28.3619525371406,21.5126374686475,1.94867837159946,68.7130513869941,2.0918599363347,0.636696893690913,2.99054601582095,3.62724290951187,27.1657341308123,611,607,617,662,748,708,520,309,301,106,0,0.405184174624829,0.143701682582992,0.594250434111518,0.390893305035694,"8","9",1,0,0,0,0,801051050,81050,"Australian Capital Territory",13300.1667759985s (~3.69 hours),10256.8021609107s (~2.85 hours),809.251591742234s (~13.49 minutes),28087.8021609107s (~7.8 hours),12005.1021609107s (~3.33 hours),11792.8021609107s (~3.28 hours),809.251591742234s (~13.49 minutes)
"634","Braddon",5500,51.5454545454545,48.5272727272727,43.0909090909091,9.92727272727273,4.03636363636364,32.1503131524008,4.31454418928323,0.218181818181818,1.10909090909091,1.32727272727273,30.2909090909091,207,404,2210,1330,484,393,247,150,63,12,0,0.292971468336813,0.394224077940153,0.760727272727273,0.478545454545455,"9","10",1,0,0,0,0,801051051,81051,"Australian Capital Territory",13273.5934022113s (~3.69 hours),10289.393257205s (~2.86 hours),634.96101141925s (~10.58 minutes),28120.3934022113s (~7.81 hours),12037.6934022113s (~3.34 hours),11825.3934022113s (~3.28 hours),634.96101141925s (~10.58 minutes)
"635","Civic",4275,49.8947368421053,50.1286549707602,59.0409356725146,6.03508771929825,6.54970760233918,28.2863041982106,5.78114246386786,0.280701754385965,0.538011695906433,0.818713450292398,54.4795321637427,86,632,2138,651,271,225,170,59,24,11,0,0.220233998623538,0.507226428079835,0.832046783625731,0.39625730994152,"10","10",1,0,0,0,0,801051053,81053,"Australian Capital Territory",13399.1162872565s (~3.72 hours),10397.4327387937s (~2.89 hours),562.060736916217s (~9.37 minutes),28245.9162872565s (~7.85 hours),12163.2162872565s (~3.38 hours),11950.9162872565s (~3.32 hours),562.060736916217s (~9.37 minutes)
"636","Dickson",2148,49.1154562383613,50.9776536312849,35.3351955307263,16.9459962756052,3.11918063314711,52.0520520520521,4.3043043043043,0.605214152700186,2.46741154562384,3.07262569832402,32.3556797020484,225,177,583,388,275,189,137,87,69,17,0,0.444444444444444,0.22022022022022,0.666666666666667,0.429236499068901,"8","9",1,0,0,0,0,801051054,81054,"Australian Capital Territory",13190.737587007s (~3.66 hours),10185.1790719258s (~2.83 hours),788.99777262181s (~13.15 minutes),28016.1790719258s (~7.78 hours),11933.4790719258s (~3.31 hours),11721.1790719258s (~3.26 hours),788.99777262181s (~13.15 minutes)
"637","Downer",3660,49.0437158469945,50.9562841530055,34.5628415300546,22.2950819672131,3.19672131147541,63.0560928433269,4.83558994197292,1.09289617486339,2.95081967213115,4.04371584699454,29.5081967213115,424,380,672,627,540,376,262,206,139,28,0,0.484203739522888,0.193423597678917,0.580327868852459,0.353005464480874,"7","8",1,0,0,0,0,801051055,81055,"Australian Capital Territory",13131.4528126707s (~3.65 hours),10091.0597487712s (~2.8 hours),912.475860185691s (~15.21 minutes),27922.0597487712s (~7.76 hours),11839.3597487712s (~3.29 hours),11627.0597487712s (~3.23 hours),912.475860185691s (~15.21 minutes)
"638","Hackett",2996,48.3644859813084,51.6688918558077,25.7676902536716,26.1348464619493,2.16955941255007,72.1417069243156,2.49597423510467,0.867823765020027,2.7369826435247,3.60480640854473,28.237650200267,435,331,337,404,482,393,242,204,146,15,0,0.412238325281804,0.100644122383253,0.601134846461949,0.414886515353805,"9","10",1,0,0,0,0,801051056,81056,"Australian Capital Territory",13284.7848474801s (~3.69 hours),10073.0552055703s (~2.8 hours),999.213726790451s (~16.65 minutes),27904.0552055703s (~7.75 hours),11821.3552055703s (~3.28 hours),11609.0552055703s (~3.22 hours),999.213726790451s (~16.65 minutes)
"639","Lyneham",5114,48.6116542823621,51.3883457176379,39.382088384826,18.5569026202581,2.89401642549863,51.3394642143143,4.99800079968013,0.586624951114587,2.56159561986703,3.14822057098162,26.7500977708252,427,392,1125,988,616,513,488,273,205,86,0,0.408236705317873,0.232706917233107,0.638639030113414,0.428040672663277,"8","9",1,0,0,0,0,801051057,81057,"Australian Capital Territory",13078.4143192488s (~3.63 hours),10185.0233763693s (~2.83 hours),873.567507824726s (~14.56 minutes),28016.0233763693s (~7.78 hours),11933.3233763693s (~3.31 hours),11721.0233763693s (~3.26 hours),873.567507824726s (~14.56 minutes)
"640","O'Connor (ACT)",5477,48.7858316596677,51.1776519992697,29.9616578418842,20.5221836771955,2.75698375022823,58.8535031847134,3.01486199575372,0.693810480189885,2.35530399853935,3.04911447872923,32.4630272046741,605,586,1152,727,814,660,503,219,163,40,0,0.373673036093418,0.201273885350318,0.656198648895381,0.448785831659668,"9","10",1,0,0,0,0,801051058,81058,"Australian Capital Territory",13231.602967033s (~3.68 hours),10282.6587545788s (~2.86 hours),797.96s (~13.3 minutes),28113.6587545788s (~7.81 hours),12030.9587545788s (~3.34 hours),11818.6587545788s (~3.28 hours),797.96s (~13.3 minutes)
"641","Turner",4049,51.1484317115337,48.8268708323043,45.3198320572981,12.892072116572,3.28476166954804,38.0551659654044,6.49836372136512,0.493949123240306,1.35836008891084,1.85230921215115,27.7105458137812,239,182,1402,918,398,371,288,167,72,14,0,0.338475923328658,0.339878447872838,0.734996295381576,0.512472215361818,"9","10",1,0,0,0,0,801051060,81060,"Australian Capital Territory",13258.8310760896s (~3.68 hours),10274.6774932283s (~2.85 hours),654.90256094558s (~10.92 minutes),28105.6774932283s (~7.81 hours),12022.9774932283s (~3.34 hours),11810.6774932283s (~3.28 hours),654.90256094558s (~10.92 minutes)
"642","Watson",5865,48.2523444160273,51.7306052855925,32.3273657289003,23.8363171355499,2.76214833759591,65.9922178988327,3.85214007782101,0.61381074168798,3.15430520034101,3.76811594202899,28.3716965046888,811,600,942,1229,851,642,362,273,133,31,0,0.429182879377432,0.177821011673152,0.607161125319693,0.394543904518329,"9","9",1,0,0,0,0,801051061,81061,"Australian Capital Territory",13186.2422787837s (~3.66 hours),9979.46185514178s (~2.77 hours),1025.566125726s (~17.09 minutes),27810.4618551418s (~7.73 hours),11727.7618551418s (~3.26 hours),11515.4618551418s (~3.2 hours),1025.566125726s (~17.09 minutes)
"643","Black Mountain",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801051123,81123,"Australian Capital Territory",NA,NA,NA,NA,NA,NA,NA
"644","Campbell",3220,49.4409937888199,50.6521739130435,29.4409937888199,20.2795031055901,2.63975155279503,68.9138576779026,2.62172284644195,0.496894409937888,1.42857142857143,1.92546583850932,28.7888198757764,304,332,492,378,466,487,340,214,147,53,0,0.30561797752809,0.137078651685393,0.648447204968944,0.460248447204969,"10","10",1,0,0,0,0,801051124,81124,"Australian Capital Territory",13538.8768342179s (~3.76 hours),10332.9549484858s (~2.87 hours),665.385732126132s (~11.09 minutes),28307.3220418358s (~7.86 hours),12224.6220418358s (~3.4 hours),12012.3220418358s (~3.34 hours),665.385732126132s (~11.09 minutes)
"645","Duntroon",1774,70.7440811724915,29.5377677564825,21.1386696730552,8.4554678692221,0.169109357384442,83.7662337662338,0,0.169109357384442,0,0.169109357384442,59.8647125140924,123,397,996,170,62,25,0,0,0,0,0,0.25974025974026,0.0454545454545455,0.822998872604284,0.180947012401353,"10","10",1,0,0,0,0,801051125,81125,"Australian Capital Territory",13712.3292299044s (~3.81 hours),10284.0050028106s (~2.86 hours),669.198145025295s (~11.15 minutes),28281.8470489039s (~7.86 hours),12199.1470489039s (~3.39 hours),11986.8470489039s (~3.33 hours),669.198145025295s (~11.15 minutes)
"646","Parkes (ACT) - North",0,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,801051126,81126,"Australian Capital Territory",13674.4s (~3.8 hours),10255.4s (~2.85 hours),556.4s (~9.27 minutes),28383.2s (~7.88 hours),12300.5s (~3.42 hours),12088.2s (~3.36 hours),556.4s (~9.27 minutes)
"647","Reid",1640,54.5731707317073,45.0609756097561,40.5487804878049,15.9756097560976,4.45121951219512,49.6613995485327,3.72460496613995,1.03658536585366,1.89024390243902,2.92682926829268,23.9634146341463,98,127,380,210,194,261,186,128,37,6,0,0.391647855530474,0.204288939051919,0.63719512195122,0.425609756097561,"5","7",1,0,0,0,0,801051127,81127,"Australian Capital Territory",13429.1337202199s (~3.73 hours),10391.3609040929s (~2.89 hours),571.988332315211s (~9.53 minutes),28275.9337202199s (~7.85 hours),12193.2337202199s (~3.39 hours),11980.9337202199s (~3.33 hours),571.988332315211s (~9.53 minutes)
"648","Russell",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801051128,81128,"Australian Capital Territory",NA,NA,NA,NA,NA,NA,NA
"649","Deakin",2874,44.6764091858038,55.2887961029923,29.6798886569241,23.9387613082811,1.91370911621434,73.3664185277089,1.0752688172043,0.800278357689631,2.366040361865,3.16631871955463,27.7313848295059,315,435,208,275,431,396,326,254,185,49,0,0.286186931348222,0.15550041356493,0.621433542101601,0.442936673625609,"10","10",1,0,0,0,0,801061062,81062,"Australian Capital Territory",13740.7251995835s (~3.82 hours),10561.543665394s (~2.93 hours),142.231169732732s (~2.37 minutes),28588.6964595626s (~7.94 hours),12505.9964595627s (~3.47 hours),12293.6964595627s (~3.41 hours),142.231169732732s (~2.37 minutes)
"650","Forrest",1609,46.9235550031075,53.2628962088254,32.3182100683654,20.3853325046613,1.18085767557489,64.5690834473324,1.50478796169631,0.435052827843381,1.80236171535115,2.23741454319453,22.4984462399006,125,172,229,194,233,238,220,129,66,5,0,0.14500683994528,0.25718194254446,0.670602858918583,0.481044126786824,"10","10",1,0,0,0,0,801061063,81063,"Australian Capital Territory",13723.3355157505s (~3.81 hours),10361.2972205065s (~2.88 hours),293.861519456455s (~4.9 minutes),28562.2713403335s (~7.93 hours),12479.5713403335s (~3.47 hours),12267.2713403335s (~3.41 hours),293.861519456455s (~4.9 minutes)
"651","Griffith (ACT)",4576,49.1477272727273,50.8522727272727,34.4187062937063,19.0777972027972,2.0541958041958,62.6415094339623,2.40566037735849,0.611888111888112,2.0541958041958,2.66608391608392,23.0550699300699,375,479,731,659,679,653,487,240,199,68,0,0.289150943396226,0.221698113207547,0.627403846153846,0.45083041958042,"10","10",1,0,0,0,0,801061064,81064,"Australian Capital Territory",13842.5046424642s (~3.85 hours),10274.8133993399s (~2.85 hours),430.662222222222s (~7.18 minutes),28527.2365676568s (~7.92 hours),12444.5365676568s (~3.46 hours),12232.2365676568s (~3.4 hours),430.662222222222s (~7.18 minutes)
"652","Lake Burley Griffin",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,801061066,81066,"Australian Capital Territory",NA,NA,NA,NA,NA,NA,NA
"653","Narrabundah",5956,47.8173270651444,52.3169912693083,34.7716588314305,21.6084620550705,2.77031564808596,66.0422479075329,2.90952570745317,0.923438549361988,3.71054398925453,4.63398253861652,25.1343183344527,722,690,626,844,889,909,568,338,243,132,5,0.377441211638103,0.195695496213631,0.529214237743452,0.338985896574882,"7","9",1,0,0,0,0,801061067,81067,"Australian Capital Territory",13959.5185527199s (~3.88 hours),10226.6669073204s (~2.84 hours),552.576326393553s (~9.21 minutes),28481.7352585628s (~7.91 hours),12399.0352585628s (~3.44 hours),12186.7352585628s (~3.39 hours),552.576326393553s (~9.21 minutes)
"654","Parkes (ACT) - South",4,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,801061068,81068,"Australian Capital Territory",13579.4s (~3.77 hours),10370.2s (~2.88 hours),380.1s (~6.34 minutes),28426.2s (~7.9 hours),12343.5s (~3.43 hours),12131.2s (~3.37 hours),380.1s (~6.34 minutes)
"655","Red Hill (ACT)",3169,51.7513411170716,48.46954875355,33.9854843799306,21.8049857999369,2.87156831808141,68.5355648535565,3.09623430962343,0.883559482486589,2.33512148942884,3.21868097191543,30.2619122751657,345,563,317,287,459,512,335,171,125,56,0,0.287866108786611,0.135564853556485,0.580624802776901,0.404544020195645,"9","10",1,0,0,0,0,801061069,81069,"Australian Capital Territory",13958.976998112s (~3.88 hours),10344.1072372561s (~2.87 hours),442.817117684078s (~7.38 minutes),28599.3910320957s (~7.94 hours),12516.6910320957s (~3.48 hours),12304.3910320957s (~3.42 hours),442.817117684078s (~7.38 minutes)
"656","Yarralumla",2888,46.9182825484765,53.2202216066482,31.4058171745152,24.1689750692521,2.14681440443213,76.0350318471338,0.557324840764331,0.519390581717452,2.4584487534626,2.97783933518006,21.5373961218837,273,302,251,244,387,453,523,289,141,28,0,0.27468152866242,0.144904458598726,0.655817174515235,0.454293628808864,"10","10",1,0,0,0,0,801061070,81070,"Australian Capital Territory",13728.9463040446s (~3.81 hours),10584.3615760112s (~2.94 hours),195.842259414226s (~3.26 minutes),28575.7463040446s (~7.94 hours),12493.0463040446s (~3.47 hours),12280.7463040446s (~3.41 hours),195.842259414226s (~3.26 minutes)
"657","Barton",1436,49.8607242339833,49.9303621169916,35.0974930362117,16.1559888579387,1.6016713091922,45.7541191381496,1.7743979721166,0.487465181058496,0.766016713091922,1.25348189415042,18.2451253481894,81,57,280,344,195,182,193,74,23,3,0,0.172370088719899,0.438529784537389,0.757660167130919,0.596796657381616,"10","10",1,0,0,0,0,801061129,81129,"Australian Capital Territory",13692.8207232267s (~3.8 hours),10354.7252433936s (~2.88 hours),373.655563282337s (~6.23 minutes),28513.4009735744s (~7.92 hours),12430.7009735744s (~3.45 hours),12218.4009735744s (~3.39 hours),373.655563282337s (~6.23 minutes)
"658","Fyshwick",54,81.4814814814815,25.9259259259259,18.5185185185185,16.6666666666667,0,30,30,9.25925925925926,0,9.25925925925926,11.1111111111111,7,4,7,8,13,9,3,4,0,0,0,0.4,0,0.259259259259259,0.148148148148148,NA,NA,1,0,0,0,0,801061130,81130,"Australian Capital Territory",13917.8148148148s (~3.87 hours),10152.1592592593s (~2.82 hours),589.611111111111s (~9.83 minutes),28381.562962963s (~7.88 hours),12298.862962963s (~3.42 hours),12086.562962963s (~3.36 hours),589.611111111111s (~9.83 minutes)
"659","Kingston (ACT)",4425,49.3333333333333,50.5988700564972,32.9491525423729,13.8531073446328,1.74011299435028,50.4449838187702,1.86084142394822,0.587570621468926,1.6045197740113,2.19209039548023,19.5254237288136,263,167,1225,1113,501,512,365,177,72,28,0,0.179611650485437,0.450647249190939,0.747570621468926,0.555254237288136,"10","10",1,0,0,0,0,801061131,81131,"Australian Capital Territory",13784.7162548175s (~3.83 hours),10260.1078213557s (~2.85 hours),444.997936975742s (~7.42 minutes),28509.3980276581s (~7.92 hours),12426.6980276581s (~3.45 hours),12214.3980276581s (~3.39 hours),444.997936975742s (~7.42 minutes)
"660","Banks",4967,47.9967787396819,52.0233541373062,20.6160660358365,26.3136702234749,2.43607811556271,76.1752136752137,2.61752136752137,0.905979464465472,3.84537950473123,4.7513589691967,26.9579222870948,810,737,681,782,804,640,297,157,53,8,0,0.462606837606838,0.10042735042735,0.450171129454399,0.141534125226495,"8","8",1,0,0,0,0,801071071,81071,"Australian Capital Territory",14618.2422267206s (~4.06 hours),10917.7422267206s (~3.03 hours),1376.24222672065s (~22.94 minutes),29422.0422267207s (~8.17 hours),13339.3422267206s (~3.71 hours),13127.0422267206s (~3.65 hours),1376.24222672065s (~22.94 minutes)
"661","Bonython",3783,47.9249273063706,52.101506740682,27.3063706053397,25.0594766058684,2.77557494052339,75.7033248081841,2.81329923273657,1.08379592915675,4.57309014010045,5.6568860692572,24.4514935236585,476,475,566,527,560,584,352,180,49,16,0,0.463554987212276,0.182864450127877,0.529738302934179,0.212265397832408,"8","8",1,0,0,0,0,801071072,81072,"Australian Capital Territory",14294.9089342524s (~3.97 hours),10718.8221102863s (~2.98 hours),1081.75729056204s (~18.03 minutes),29223.1221102863s (~8.12 hours),13140.4221102863s (~3.65 hours),12928.1221102863s (~3.59 hours),1081.75729056204s (~18.03 minutes)
"662","Calwell",5761,48.2034369033154,51.7444888040271,21.8364867210554,23.6764450616212,2.20447838916855,76.4897579143389,1.95530726256983,0.885262975177921,3.21124804721403,4.09651102239195,25.1345252560319,781,787,820,752,800,951,513,201,118,29,0,0.41852886405959,0.109404096834264,0.498871723659087,0.174969623329283,"9","9",1,0,0,0,0,801071073,81073,"Australian Capital Territory",14468.650381547s (~4.02 hours),10637.9985084981s (~2.95 hours),1127.98317724592s (~18.8 minutes),29142.2985084981s (~8.1 hours),13059.5985084981s (~3.63 hours),12847.2985084981s (~3.57 hours),1127.98317724592s (~18.8 minutes)
"663","Chisholm",5118,50.0781555295037,50.0195388823759,20.9066041422431,24.0328253223916,2.26651035560766,74.5391131041355,2.14250124564026,0.801094177413052,4.06408753419304,4.8651817116061,24.6776084407972,694,698,746,655,673,859,546,191,51,11,0,0.463378176382661,0.0896860986547085,0.46463462289957,0.156506447831184,"8","7",1,0,0,0,0,801071074,81074,"Australian Capital Territory",14522.9058489828s (~4.03 hours),10495.3816118936s (~2.92 hours),1084.71780125196s (~18.08 minutes),28999.6816118936s (~8.06 hours),12916.9816118936s (~3.59 hours),12704.6816118936s (~3.53 hours),1084.71780125196s (~18.08 minutes)
"664","Conder",5059,49.1203795216446,50.8598537260328,22.3759636291757,24.7282071555643,2.31271002174343,77.1640998406798,2.92087095061073,0.652302826645582,3.53824866574422,4.1905514923898,26.98161692034,651,827,675,604,850,786,396,174,77,9,0,0.443972384492831,0.0849707912904939,0.472820715556434,0.157541016011069,"8","8",1,0,0,0,0,801071075,81075,"Australian Capital Territory",14551.9937339395s (~4.04 hours),10851.4937339395s (~3.01 hours),1309.99373393951s (~21.83 minutes),29355.7937339395s (~8.15 hours),13273.0937339395s (~3.69 hours),13060.7937339395s (~3.63 hours),1309.99373393951s (~21.83 minutes)
"665","Fadden",2953,49.4751100575686,50.4232983406705,25.3640365729766,25.4656281747376,1.52387402641382,87.0153291253381,0.541027953110911,0.609549610565527,2.0995597697257,2.70910938029123,26.4815441923468,321,422,261,294,400,534,498,163,37,7,0,0.294860234445446,0.0712353471596033,0.584151710125296,0.332543176430748,"10","10",1,0,0,0,0,801071076,81076,"Australian Capital Territory",14344.105736592s (~3.98 hours),10559.1877121521s (~2.93 hours),913.805736591989s (~15.23 minutes),29063.4630006789s (~8.07 hours),12980.7630006789s (~3.61 hours),12768.4630006789s (~3.55 hours),913.805736591989s (~15.23 minutes)
"666","Gilmore",2751,51.6539440203562,48.309705561614,22.2101054162123,23.5187204652854,2.39912758996728,75.1923076923077,3.94230769230769,0.617957106506725,3.70774263904035,4.32569974554707,25.4089422028353,385,362,386,417,362,422,289,80,44,4,0,0.454807692307692,0.127884615384615,0.455834242093784,0.145765176299527,"7","7",1,0,0,0,0,801071077,81077,"Australian Capital Territory",14556.45493782s (~4.04 hours),10434.85493782s (~2.9 hours),1088.45493782004s (~18.14 minutes),28939.15493782s (~8.04 hours),12856.45493782s (~3.57 hours),12644.15493782s (~3.51 hours),1088.45493782004s (~18.14 minutes)
